symbol,date,minute,event_class,direction,underlying_state,underlying_change,implied_change,ce_change_pct,pe_change_pct,option_pressure,ce_oi_change,pe_oi_change,ce_volume_accel,pe_volume_accel,ce_iv_change,pe_iv_change,ce_spread_change,next_reliable_minute,next_reliable_move,preceded_same_direction
SENSEX,2026-08-05,15:27,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,68.48476300000038,15.222074,-10.527879,0.385384,0.0,0.0,-10500.0,-5180.0,2.09681,-1.989991,0.11531399999999997,15:30,79.14999999999418,True
SENSEX,2026-08-05,15:29,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-15.075968999997713,-3.879659,2.3055,0.44758,-11960.0,-16740.0,-9380.0,-1820.0,-0.5951,0.345547,0.012324000000000002,15:30,79.14999999999418,False
NIFTY,2026-08-06,15:03,C_BOTH_MOVED_TOGETHER,-1,LIVE,-11.450000000000728,-10.341639999998733,-3.676851,4.814488,-0.530597,36270.0,34450.0,206375.0,317135.0,0.074855,0.003535,0.04641999999999999,,,
NIFTY,2026-08-06,15:04,E_INCONCLUSIVE,,LIVE,-6.549999999999272,2.213709999999992,0.896057,-1.011378,-0.567378,-72215.0,-57460.0,-117130.0,17550.0,0.354636,-0.341582,-0.001909999999999995,,,
NIFTY,2026-08-06,15:07,A_UNDERLYING_MOVED_FIRST,1,LIVE,5.5,4.392324999997072,1.819776,-1.631007,0.237856,84630.0,-34970.0,-74425.0,-49855.0,-0.060861,0.087967,0.042958000000000024,,,
NIFTY,2026-08-06,15:08,A_UNDERLYING_MOVED_FIRST,1,LIVE,6.150000000001455,2.17093400000158,0.925926,-0.873596,0.408163,-12480.0,-16835.0,146705.0,40755.0,-0.008267,0.026521,-0.045042000000000026,,,
NIFTY,2026-08-06,15:13,A_UNDERLYING_MOVED_FIRST,1,LIVE,8.099999999998545,4.8834269999970275,1.806205,-2.062044,0.537807,-95355.0,-10205.0,277485.0,156910.0,-0.01715,0.03775,-0.046269000000000005,,,
NIFTY,2026-08-06,15:14,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-6.650000000001455,0.740843000003224,0.876644,-0.409912,0.499223,-119925.0,-41860.0,-183950.0,-81380.0,0.238411,-0.222375,-0.167343,,,
NIFTY,2026-08-06,15:17,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,5.108495000000403,0.289256,-3.735798,0.474809,-155415.0,-83655.0,-7150.0,-51805.0,0.052144,-0.397734,-0.0007149999999999934,15:29,8.049999999999272,True
NIFTY,2026-08-06,15:20,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-11.341491999999562,-2.73888,5.724893,-0.430261,-44005.0,-16250.0,148330.0,111930.0,-0.302008,0.590906,-0.03770699999999999,15:29,8.049999999999272,False
NIFTY,2026-08-06,15:21,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,6.029083999997965,1.397417,-2.679726,-0.391653,-88725.0,-74100.0,23985.0,-37505.0,0.146063,-0.299047,0.165299,15:29,8.049999999999272,True
NIFTY,2026-08-06,15:26,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-6.554764000000432,-2.736886,2.368932,-0.536995,-84305.0,-62270.0,241410.0,52325.0,-0.285085,0.240167,0.08877,15:29,8.049999999999272,False
SENSEX,2026-08-06,15:01,C_BOTH_MOVED_TOGETHER,1,LIVE,31.270000000004075,61.48551199999929,7.646194,-17.891886,0.734183,0.0,0.0,806560.0,1139020.0,0.048655,-3.566663,0.153658,,,
SENSEX,2026-08-06,15:03,C_BOTH_MOVED_TOGETHER,-1,LIVE,-44.310000000012224,-80.08922799999709,-17.694172,16.978642,-0.499556,0.0,0.0,309740.0,273500.0,-2.357437,1.967627,-0.069135,,,
SENSEX,2026-08-06,15:04,E_INCONCLUSIVE,,LIVE,-44.83999999999651,31.434411000009277,12.868118,-1.41553,-0.772984,0.0,0.0,674080.0,697720.0,5.661082,-3.575119,-0.13679999999999998,,,
SENSEX,2026-08-06,15:05,C_BOTH_MOVED_TOGETHER,1,LIVE,25.720000000001164,21.71129099999962,4.77595,-4.89023,-0.630986,160100.0,21180.0,-253540.0,-661820.0,-0.242016,0.237141,0.06186000000000001,,,
SENSEX,2026-08-06,15:07,E_INCONCLUSIVE,,LIVE,20.60000000000582,12.3353630000056,1.546949,-3.287584,0.578869,-32480.0,-165500.0,-8840.0,-114360.0,-0.586924,0.406499,-0.02592,,,
SENSEX,2026-08-06,15:09,A_UNDERLYING_MOVED_FIRST,1,LIVE,25.279999999998836,13.785808999993606,-2.82809,-9.322215,0.451915,0.0,0.0,337240.0,531500.0,-2.272482,-1.102485,-0.058620000000000005,,,
SENSEX,2026-08-06,15:10,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-33.38000000000466,0.2582360000087647,2.169174,2.900259,0.32561,-125460.0,-33580.0,-529160.0,-487200.0,2.616322,-1.264211,0.017634999999999984,,,
SENSEX,2026-08-06,15:12,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-19.370000000009895,7.859992999990936,4.474915,2.682871,0.139576,0.0,0.0,109180.0,-39920.0,2.296572,-0.153439,0.09445500000000001,,,
SENSEX,2026-08-06,15:13,C_BOTH_MOVED_TOGETHER,1,LIVE,32.18000000000757,62.683705999996164,18.546748,-9.203132,0.618607,6220.0,-37260.0,123720.0,90400.0,3.165648,-1.162555,0.035519999999999996,,,
SENSEX,2026-08-06,15:14,E_INCONCLUSIVE,,LIVE,-15.419999999998254,2.3862040000094566,2.1003,-0.121753,0.466601,0.0,0.0,-273780.0,-84720.0,1.539227,-1.431591,-0.09013499999999999,,,
SENSEX,2026-08-06,15:17,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,69.63359499999206,4.193716,-20.250539,0.509942,0.0,0.0,212820.0,342780.0,1.118348,-8.954093,0.10537600000000003,15:30,169.13999999999942,True
SENSEX,2026-08-06,15:18,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,61.53450999999768,10.018692,-18.370956,0.65773,-31500.0,79480.0,268240.0,242940.0,2.513364,,0.011263000000000023,15:30,169.13999999999942,True
SENSEX,2026-08-06,15:19,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-17.214217000000644,-4.23604,5.021027,0.541005,0.0,0.0,-323780.0,-344280.0,-1.053617,,-0.030274999999999996,15:30,169.13999999999942,False
SENSEX,2026-08-06,15:20,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-49.465995999998995,-15.209935,9.307123,-0.360266,0.0,0.0,176720.0,-13580.0,-4.03133,,0.23103600000000002,15:30,169.13999999999942,False
SENSEX,2026-08-06,15:21,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-38.414179999992484,-17.684585,-2.402932,-0.66728,156440.0,-300.0,831040.0,504760.0,-5.426115,-0.638798,-0.10307100000000002,15:30,169.13999999999942,False
SENSEX,2026-08-06,15:22,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,100.40891699999338,32.159971,-28.460614,0.234738,0.0,0.0,-386340.0,156340.0,5.801345,,-0.008653000000000022,15:30,169.13999999999942,True
SENSEX,2026-08-06,15:23,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,119.53498000001127,27.652546,-39.822181,0.634872,0.0,0.0,-381380.0,-15940.0,4.776481,,-0.017440999999999984,15:30,169.13999999999942,True
SENSEX,2026-08-06,15:24,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,100.05970799998613,41.874286,-32.657087,0.802367,-62660.0,19200.0,607380.0,421900.0,6.694656,,0.09107799999999994,15:30,169.13999999999942,True
SENSEX,2026-08-06,15:25,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-188.86477299999387,-46.235538,83.1508,0.472297,0.0,0.0,-516900.0,276640.0,-17.188938,,-0.25870499999999996,15:30,169.13999999999942,False
SENSEX,2026-08-06,15:28,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-76.51530499999353,-30.70745,31.113924,-0.67388,0.0,0.0,273160.0,-25980.0,-5.921676,,0.026009999999999978,15:30,169.13999999999942,False
SENSEX,2026-08-06,15:29,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-21.29025499999989,-68.606658,-35.856343,-0.402764,234040.0,-20480.0,1973280.0,237500.0,-10.326063,,-0.16985599999999995,15:30,169.13999999999942,False
NIFTY,2026-08-07,15:07,A_UNDERLYING_MOVED_FIRST,1,LIVE,5.25,2.981788000000961,1.241218,-1.888021,0.39335,-111150.0,-24245.0,181935.0,569920.0,-0.110844,0.094991,-0.04856099999999999,,,
NIFTY,2026-08-07,15:10,A_UNDERLYING_MOVED_FIRST,1,LIVE,9.44999999999709,4.738883000001806,2.874743,-2.382003,0.531131,-345605.0,-3445.0,-55640.0,106665.0,-0.039086,0.100325,-0.003825999999999996,,,
NIFTY,2026-08-07,15:13,B_OPTIONS_MOVED_FIRST,1,LIVE,-1.4499999999970896,6.288735000001907,1.157964,-4.511971,0.497953,-140400.0,31785.0,-434395.0,-99515.0,0.14498,-0.510559,0.12808899999999998,15:14,0.3999999999978172,
NIFTY,2026-08-07,15:15,B_OPTIONS_MOVED_FIRST,1,LIVE,-3.0499999999992724,5.377940000002127,1.245629,-3.665169,0.480163,-220545.0,-79950.0,584805.0,398385.0,0.269221,-0.523699,0.127355,15:30,13.650000000001455,True
NIFTY,2026-08-07,15:17,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-6.746972999997524,-2.139495,3.775913,-0.008488,-141830.0,-4160.0,587600.0,86515.0,-0.259353,0.365448,0.005612999999999979,15:30,13.650000000001455,False
NIFTY,2026-08-07,15:19,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-7.436301000001549,-3.806768,3.165604,-0.446033,-84240.0,-65715.0,-103545.0,-20150.0,-0.425269,0.322836,0.05685699999999999,15:30,13.650000000001455,False
NIFTY,2026-08-07,15:20,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,5.328363000000536,2.800278,-2.08381,-0.328772,-168805.0,-176540.0,-74425.0,187915.0,0.290127,-0.208012,-0.05385000000000001,15:30,13.650000000001455,True
NIFTY,2026-08-07,15:23,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,5.424322000002576,1.305244,-2.898887,0.201417,-190905.0,-127465.0,-194025.0,29445.0,0.138571,-0.326618,0.04225799999999999,15:30,13.650000000001455,True
SENSEX,2026-08-07,15:10,C_BOTH_MOVED_TOGETHER,1,LIVE,33.7899999999936,25.245644000009634,2.271867,-2.660712,0.686828,-15300.0,-1020.0,12620.0,5340.0,-0.019348,-0.046233,0.00012200000000001099,,,
SENSEX,2026-08-07,15:13,B_OPTIONS_MOVED_FIRST,1,LIVE,3.680000000007567,26.340788999994402,1.709357,-3.39,0.551193,-27720.0,-7880.0,2880.0,-1800.0,0.210332,-0.443173,0.02872799999999999,15:14,-10.660000000003492,
SENSEX,2026-08-07,15:15,B_OPTIONS_MOVED_FIRST,1,LIVE,-4.460000000006403,37.47768300000462,1.953946,-6.201471,0.575569,0.0,0.0,300.0,-580.0,0.249128,-0.802931,-0.013795000000000002,15:29,7.9100000000034925,
SENSEX,2026-08-07,15:17,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-17.508374000011827,-1.987253,1.444102,0.270522,0.0,0.0,6220.0,-17680.0,-0.236203,0.197298,0.106268,15:29,7.9100000000034925,
SENSEX,2026-08-07,15:24,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,17.21470299999055,1.645067,-1.932069,0.081799,-40.0,-80.0,-120.0,7400.0,0.198946,-0.266272,-0.09623999999999999,15:29,7.9100000000034925,
NIFTY,2026-08-10,15:01,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-6.75,-1.9333069999993313,-2.225859,1.204427,-0.60781,-246090.0,-286325.0,-182650.0,-40105.0,0.127102,-0.411667,0.13838500000000004,,,
NIFTY,2026-08-10,15:02,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-5.100000000002183,-3.142493999999715,-1.606964,2.380187,-0.724644,-242775.0,-46475.0,793520.0,1163110.0,0.199431,-0.133999,-0.13063300000000003,,,
NIFTY,2026-08-10,15:03,C_BOTH_MOVED_TOGETHER,1,LIVE,18.650000000001455,13.69637899999725,8.472269,-10.556079,0.64865,-364065.0,63505.0,184080.0,255125.0,-0.329915,0.248837,0.046790000000000026,,,
NIFTY,2026-08-10,15:08,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-9.299999999999272,-3.3629430000000866,-1.534607,2.821748,-0.199238,-136045.0,-570180.0,-852605.0,-1075815.0,0.70734,-0.66171,-0.06068499999999999,,,
NIFTY,2026-08-10,15:10,C_BOTH_MOVED_TOGETHER,-1,LIVE,-6.799999999999272,-6.621959000000061,-3.116147,5.652026,-0.631187,-188435.0,-236730.0,752700.0,541255.0,0.102734,0.027485,-0.054852999999999985,,,
NIFTY,2026-08-10,15:15,B_OPTIONS_MOVED_FIRST,1,LIVE,3.150000000001455,6.512069000000338,2.652934,-4.941176,0.636638,-229125.0,-317330.0,591110.0,107640.0,0.280806,-0.50563,0.05435599999999999,15:30,23.649999999997817,True
NIFTY,2026-08-10,15:16,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-9.185975000000326,-7.114625,4.738331,-0.303684,-602420.0,-326690.0,959920.0,380705.0,-1.025293,0.584415,0.02328800000000003,15:30,23.649999999997817,False
SENSEX,2026-08-10,15:02,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-28.29999999998836,-11.410195999997086,-1.553109,1.169591,-0.544287,-10500.0,-12480.0,20860.0,15940.0,0.177207,-0.278745,-0.105609,,,
SENSEX,2026-08-10,15:03,C_BOTH_MOVED_TOGETHER,1,LIVE,59.84999999999127,44.415932999996585,4.872358,-5.837795,0.586106,0.0,0.0,-3080.0,9860.0,-0.196547,0.166955,0.03416099999999998,,,
SENSEX,2026-08-10,15:08,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-27.24000000000524,-8.315321999994921,-1.129944,0.853222,-0.196575,0.0,0.0,-19880.0,-5040.0,0.310453,-0.433576,0.080451,,,
SENSEX,2026-08-10,15:10,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-24.779999999998836,-9.21530999999959,-0.306688,1.727721,-0.437195,-6660.0,-4580.0,-1000.0,2480.0,0.329278,-0.262461,-0.117134,,,
SENSEX,2026-08-10,15:13,B_OPTIONS_MOVED_FIRST,1,LIVE,2.6699999999982538,15.245183000006364,1.774267,-1.975755,0.449659,-9540.0,-2600.0,11520.0,3040.0,0.216491,-0.156511,-0.15699000000000002,15:14,7.419999999998254,
SENSEX,2026-08-10,15:15,C_BOTH_MOVED_TOGETHER,1,LIVE,23.05000000000291,16.973964999997406,1.323548,-2.732505,0.596452,0.0,0.0,-9800.0,4680.0,0.028525,-0.207696,-0.064858,,,
SENSEX,2026-08-10,15:16,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-28.615210999996634,-3.671145,3.376106,0.056415,-13980.0,-4820.0,3060.0,3220.0,-0.489413,0.481017,0.14752200000000001,15:29,63.779999999998836,False
NIFTY,2026-08-11,15:05,A_UNDERLYING_MOVED_FIRST,1,LIVE,9.549999999999272,-4.597433000002638,-0.557621,12.847966,-0.292824,-367250.0,89375.0,599430.0,2746640.0,-1.827202,,0.0020850000000000035,,,
NIFTY,2026-08-11,15:06,C_BOTH_MOVED_TOGETHER,-1,LIVE,-16.799999999999272,-7.446506999996927,-21.214953,4.364326,-0.665446,-510575.0,-617565.0,10008245.0,3918980.0,0.123276,,-0.136584,,,
NIFTY,2026-08-11,15:07,E_INCONCLUSIVE,,LIVE,5.700000000000728,2.802745999997569,6.761566,-5.212121,-0.536859,12935.0,-259675.0,-11080095.0,-5344755.0,-0.367584,,0.20719600000000002,,,
NIFTY,2026-08-11,15:08,C_BOTH_MOVED_TOGETHER,-1,LIVE,-6.599999999998545,-9.958913999998913,-19.555096,5.510535,-0.672123,-653445.0,84630.0,2925845.0,1828125.0,-2.282641,-0.73476,-0.31582699999999997,,,
NIFTY,2026-08-11,15:10,B_OPTIONS_MOVED_FIRST,-1,LIVE,-4.150000000001455,-5.6849160000019765,-8.093842,11.037891,-0.708843,46540.0,-370695.0,-1828580.0,-3378895.0,-0.734176,0.106212,-0.180483,15:11,-4.200000000000728,
NIFTY,2026-08-11,15:13,C_BOTH_MOVED_TOGETHER,1,LIVE,10.049999999999272,9.403345999999146,22.418879,-14.733542,0.642493,-183170.0,-67795.0,3639545.0,2891005.0,0.159743,,-0.108043,,,
NIFTY,2026-08-11,15:14,C_BOTH_MOVED_TOGETHER,-1,LIVE,-6.69999999999709,-8.634686999997939,-22.409639,12.647059,0.507585,184990.0,166205.0,125840.0,-2485470.0,-0.999564,,0.13918999999999992,,,
NIFTY,2026-08-11,15:15,B_OPTIONS_MOVED_FIRST,1,LIVE,0.5999999999985448,6.852976999998646,20.341615,-9.5953,0.587933,-1035125.0,-352040.0,-1773330.0,-388765.0,1.301487,,-0.36305299999999996,15:30,21.450000000000728,True
NIFTY,2026-08-11,15:16,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-15.89679999999862,-28.848224,21.166307,-0.706524,-190645.0,-773565.0,3446300.0,2465970.0,-5.330607,0.995794,0.04450700000000002,15:30,21.450000000000728,False
NIFTY,2026-08-11,15:17,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-5.122186000000511,-12.783661,7.308378,-0.510168,-387205.0,554905.0,1906060.0,4129190.0,-1.604648,0.38395,0.21781,15:30,21.450000000000728,False
SENSEX,2026-08-11,15:02,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-20.74000000000524,-10.246446000004653,-1.90111,1.580208,0.350208,-42360.0,-9560.0,-42140.0,-27560.0,0.120965,-0.233949,0.037214,,,
SENSEX,2026-08-11,15:05,C_BOTH_MOVED_TOGETHER,1,LIVE,47.80000000000291,30.83462999999756,4.284434,-5.635454,0.680635,-300.0,-6540.0,74940.0,33400.0,-0.411085,0.221714,0.150189,,,
SENSEX,2026-08-11,15:06,C_BOTH_MOVED_TOGETHER,-1,LIVE,-54.50999999999476,-26.994902999998885,-4.311489,4.464508,0.055021,0.0,0.0,-25320.0,-2540.0,0.536758,-0.538129,-0.14987799999999998,,,
SENSEX,2026-08-11,15:10,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-28.529999999998836,-13.001239000004716,-1.899745,2.343687,-0.178876,-12640.0,1480.0,-11480.0,-14760.0,0.280294,-0.375704,0.10135,,,
SENSEX,2026-08-11,15:13,A_UNDERLYING_MOVED_FIRST,1,LIVE,35.080000000001746,10.782124000004842,1.497585,-2.021672,0.509037,-18420.0,4120.0,-9880.0,-6860.0,-0.407688,0.501439,0.091866,,,
SENSEX,2026-08-11,15:21,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-19.74386499999673,-3.19221,3.369018,-0.579831,-14960.0,-22420.0,-7080.0,34120.0,-0.35805,0.466955,-0.0063249999999999695,15:29,6.029999999998836,
SENSEX,2026-08-11,15:22,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,15.777539999995497,2.440304,-2.65763,-0.414844,0.0,0.0,-9140.0,-46680.0,0.272293,-0.327706,-0.09330000000000002,15:29,6.029999999998836,
NIFTY,2026-08-12,15:02,A_UNDERLYING_MOVED_FIRST,1,LIVE,7.799999999999272,0.17447600000014063,0.147555,0.246726,-0.163101,-60255.0,19760.0,-163605.0,-91325.0,-0.260789,0.353131,-0.042344999999999994,,,
NIFTY,2026-08-12,15:03,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-11.5,-4.468445000002248,-2.146916,0.795153,-0.422214,35165.0,-975.0,72800.0,-8125.0,0.199655,-0.387411,0.0027709999999999957,,,
NIFTY,2026-08-12,15:05,B_OPTIONS_MOVED_FIRST,-1,LIVE,-4.299999999999272,-8.525402999999642,-3.842851,3.804451,-0.612471,-1560.0,9295.0,193050.0,53885.0,-0.145666,0.150605,-0.03779000000000002,15:06,-1.2999999999992724,
NIFTY,2026-08-12,15:07,E_INCONCLUSIVE,,LIVE,-7.549999999999272,-1.5005110000020068,-0.769908,0.518615,-0.521008,-7800.0,-5980.0,-29380.0,-21970.0,0.193005,-0.265613,-0.13096,,,
NIFTY,2026-08-12,15:09,C_BOTH_MOVED_TOGETHER,-1,LIVE,-6.049999999999272,-5.1754929999988235,-2.239911,1.965982,-0.686971,6305.0,-126750.0,222625.0,77090.0,-0.005979,-0.059665,0.04296099999999997,,,
NIFTY,2026-08-12,15:10,C_BOTH_MOVED_TOGETHER,1,LIVE,9.950000000000728,11.513597999997728,5.647223,-3.79071,0.149034,-65975.0,-25480.0,8580.0,-39325.0,0.138402,-0.018852,-0.08912199999999998,,,
NIFTY,2026-08-12,15:11,C_BOTH_MOVED_TOGETHER,1,LIVE,12.44999999999709,8.688967000001867,3.211615,-3.625601,0.633433,-40170.0,10270.0,44525.0,47840.0,-0.140703,0.253049,-0.005476000000000009,,,
NIFTY,2026-08-12,15:15,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-7.849999999998545,1.4635060000000522,-0.731758,-1.64255,0.19219,-35295.0,-53950.0,-31460.0,-30030.0,0.207448,-0.446308,-0.041198,,,
SENSEX,2026-08-12,15:02,E_INCONCLUSIVE,,LIVE,18.55999999999767,-15.856168999991496,-3.695857,3.928333,-0.544578,-39260.0,36500.0,113020.0,191720.0,-0.990815,1.067168,-0.139436,,,
SENSEX,2026-08-12,15:03,C_BOTH_MOVED_TOGETHER,-1,LIVE,-35.65000000000873,-17.079062000004342,-5.732095,2.484206,-0.684941,0.0,0.0,10640.0,3380.0,0.301561,-0.817724,0.18448399999999998,,,
SENSEX,2026-08-12,15:04,B_OPTIONS_MOVED_FIRST,1,LIVE,1.5500000000029104,19.577760000000126,3.578374,-5.610699,-0.571495,0.0,0.0,-242420.0,11400.0,0.385731,-0.715454,-0.10819999999999999,15:05,-3.709999999991851,
SENSEX,2026-08-12,15:05,B_OPTIONS_MOVED_FIRST,-1,LIVE,-3.709999999991851,-37.64291700000467,-8.832839,8.670762,-0.612712,69120.0,-10300.0,1640.0,-199940.0,-1.16206,0.722283,0.200314,15:06,-13.230000000010477,
SENSEX,2026-08-12,15:06,B_OPTIONS_MOVED_FIRST,1,LIVE,-13.230000000010477,24.59405300000799,6.657401,-4.94359,0.130386,0.0,0.0,-147260.0,2580.0,1.005791,-1.114509,-0.012741999999999976,15:07,-4.769999999989523,
SENSEX,2026-08-12,15:09,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-26.889999999999418,-5.654198000003817,-2.213406,-1.366591,-0.552317,0.0,0.0,37220.0,45340.0,0.412927,-0.863049,0.017106999999999983,,,
SENSEX,2026-08-12,15:10,C_BOTH_MOVED_TOGETHER,1,LIVE,34.76000000000931,22.90548200000194,5.318867,-4.995888,0.590415,-73120.0,-23800.0,332620.0,104180.0,-0.231965,0.653355,-0.0049899999999999944,,,
SENSEX,2026-08-12,15:11,C_BOTH_MOVED_TOGETHER,1,LIVE,31.279999999998836,35.520765000008396,9.572864,-7.06557,0.716604,0.0,0.0,2540.0,89700.0,0.469583,0.105736,-0.06781199999999998,,,
SENSEX,2026-08-12,15:12,E_INCONCLUSIVE,,LIVE,29.479999999995925,-4.1874600000010105,-0.573263,1.595063,0.754018,0.0,0.0,-54960.0,-69200.0,-0.932629,1.196894,0.047183,,,
SENSEX,2026-08-12,15:14,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-16.610000000000582,-5.719343999997363,-2.561144,-0.148588,-0.37919,0.0,0.0,35680.0,27320.0,-0.042602,-0.325178,-0.041295,,,
NIFTY,2026-08-13,15:01,A_UNDERLYING_MOVED_FIRST,1,LIVE,6.799999999999272,4.338642999999138,2.1981,-1.837329,0.034306,-26065.0,-31135.0,-61880.0,-123890.0,-0.017612,0.118425,0.04960500000000001,,,
NIFTY,2026-08-13,15:02,C_BOTH_MOVED_TOGETHER,1,LIVE,6.049999999999272,5.392361999998684,2.52257,-2.967359,0.487519,-26715.0,-325.0,12610.0,-23725.0,-0.129282,0.189737,0.046573,,,
NIFTY,2026-08-13,15:05,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-5.049999999999272,-1.3647190000010596,-0.521105,0.948767,-0.132685,5070.0,-4680.0,-55640.0,-60125.0,0.140474,-0.074993,0.105313,,,
NIFTY,2026-08-13,15:08,A_UNDERLYING_MOVED_FIRST,1,LIVE,9.849999999998545,3.463729000002786,2.009646,-1.651584,-0.213437,-3900.0,-11310.0,13910.0,-10595.0,-0.105165,0.324549,-0.056758,,,
NIFTY,2026-08-13,15:09,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-9.44999999999709,-0.6130929999999353,0.472813,0.161031,0.029103,-2860.0,-18135.0,105560.0,56615.0,0.312507,-0.446894,0.10383400000000001,,,
NIFTY,2026-08-13,15:11,A_UNDERLYING_MOVED_FIRST,1,LIVE,8.149999999997817,1.1726329999983136,0.870712,-0.158622,-0.120871,-12740.0,-3835.0,-28275.0,-520.0,-0.261834,0.440163,-0.158767,,,
NIFTY,2026-08-13,15:12,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-6.200000000000728,1.6549489999997604,0.810882,-1.066727,0.165505,-2665.0,-8970.0,7800.0,-3640.0,0.278928,-0.345253,0.155262,,,
NIFTY,2026-08-13,15:13,A_UNDERLYING_MOVED_FIRST,1,LIVE,9.5,3.217251000001852,0.518941,-2.43175,0.60177,-36465.0,-3575.0,70525.0,44655.0,-0.286599,0.266298,-0.0010720000000000174,,,
NIFTY,2026-08-13,15:15,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-5.950000000000728,-1.8341639999998733,-1.33436,0.86489,0.207857,-150670.0,-22165.0,-30095.0,81185.0,0.220079,-0.394969,-0.204592,,,
SENSEX,2026-08-13,15:01,C_BOTH_MOVED_TOGETHER,1,LIVE,27.639999999999418,31.156343999988167,27.889447,-21.393548,0.390456,0.0,0.0,-136700.0,-324780.0,0.701013,,0.19192200000000004,,,
SENSEX,2026-08-13,15:02,C_BOTH_MOVED_TOGETHER,1,LIVE,44.9600000000064,18.635030000004917,13.634578,-14.740643,0.793559,226980.0,41340.0,706300.0,1057360.0,-1.137206,3.040756,-0.11630200000000002,,,
SENSEX,2026-08-13,15:03,C_BOTH_MOVED_TOGETHER,-1,LIVE,-52.169999999998254,-40.86265799999819,-35.892116,25.953023,0.395134,0.0,0.0,2621220.0,2300720.0,-0.86175,-2.55196,0.154874,,,
SENSEX,2026-08-13,15:04,E_INCONCLUSIVE,,LIVE,38.83999999999651,9.10764200000267,2.31931,-10.883522,-0.223867,0.0,0.0,-1953780.0,-1464200.0,-1.597364,2.829466,-0.11521000000000003,,,
SENSEX,2026-08-13,15:05,E_INCONCLUSIVE,,LIVE,-18.820000000006985,14.610883000001195,15.761729,-7.101201,-0.578665,-113060.0,-86030.0,-1239500.0,-1702860.0,1.907266,-2.757828,-0.13413999999999998,,,
SENSEX,2026-08-13,15:06,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-27.25999999999476,11.107815999988816,11.657559,-9.01034,0.628909,0.0,0.0,1017140.0,947860.0,2.153364,,-0.019017000000000006,,,
SENSEX,2026-08-13,15:07,B_OPTIONS_MOVED_FIRST,-1,LIVE,5.690000000002328,-23.165897999992012,-23.409462,14.975649,0.049128,-76460.0,242590.0,-385780.0,-943480.0,-2.141566,,0.04986099999999999,15:08,37.95999999999185,False
SENSEX,2026-08-13,15:08,E_INCONCLUSIVE,,LIVE,37.95999999999185,-9.612856000007014,0.319489,13.201553,-0.385216,0.0,0.0,-1049220.0,215940.0,-2.071603,,-0.0006789999999999852,,,
