signal_id,market,session_date,signal_minute,direction,side,strike,contract,confidence,market_state,market_lookback_pct,strike_band,strike_distance,strike_distance_pct,underlying_at_signal,underlying_at_exit,und_move_to_exit_pct,und_pre_1m_pct,und_pre_3m_pct,und_pre_5m_pct,opt_pre_5m_pct,premium_position_in_range,und_1m_pct,und_3m_pct,und_5m_pct,und_10m_pct,opt_1m_pct,opt_3m_pct,opt_5m_pct,opt_10m_pct,opt_mid_1m_pct,opt_mid_3m_pct,opt_mid_5m_pct,opt_mid_10m_pct,und_direction_ok_1m,und_direction_ok_3m,und_direction_ok_5m,und_direction_ok_10m,opt_profitable_1m,opt_profitable_3m,opt_profitable_5m,opt_profitable_10m,quadrant_1m,quadrant_3m,quadrant_5m,quadrant_10m,response_ratio_5m,response_ratio_10m,theoretical_elasticity_5m,response_efficiency_5m,response_efficiency_10m,response_gap_5m,entry_ask,entry_bid,entry_ltp,entry_mid,entry_spread,entry_spread_pct,entry_delta,entry_gamma,entry_theta,entry_vega,entry_iv,greeks_status,iv_1m,iv_3m,iv_5m,iv_10m,iv_change_to_exit_pct,iv_state,exit_minute,exit_bid,exit_ask,exit_ltp,exit_spread,exit_reason,hold_minutes,entry_spread_cost,exit_spread_cost,mid_to_mid_per_unit,ask_to_bid_per_unit,execution_friction_per_unit,theta_estimate_per_unit,mfe_per_unit,mae_per_unit,final_pnl_per_unit,final_pnl,final_pnl_pct,loss_reason,loss_note,version,config_hash
SEN-2026-09-15-1403-ca0c4f,SENSEX,2026-09-15,14:03,BUY_PE,PE,74500.0,SENSEX 74500 PE,STRONG,RANGE,-0.0087,ATM,40.04,0.0538,74459.96,74256.59,-0.2731266576023004,0.011148173190500937,0.0010341235245831637,0.010798915595471748,2.8074952992284223,59.3,0.005170564152856473,-0.015686282936503815,-0.02653775263914903,-0.15954883671707976,-1.4489101675696106,-0.6551593801184383,3.3891898702280425,17.865692327075713,-1.223511604439951,-0.447780020181629,3.6390010090817526,18.144550958627654,,,True,True,False,False,True,True,,,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,,113.72,92.91,,1.224,1.1735,396.85,395.95,396.3,396.4,0.9000000000000341,0.22704339051464031,-0.4946,0.0004,-76.82869,23.55929,16.964988385410603,VALID,16.854645868879455,16.636111324226142,17.14407433068968,17.43177433738668,3.1982990883069045,IV_TAILWIND,14:22,515.55,516.9,515.85,1.3500000000000227,POSITION_SIGNAL,19,0.45000000000001705,0.6750000000000114,119.82499999999993,118.7,1.124999999999929,-3.8926536266666663,224.0,-5.75,118.7,2374.0,29.911,,,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-15-1423-5f2330,SENSEX,2026-09-15,14:23,BUY_CE,CE,74300.0,SENSEX 74300 CE,STRONG,RANGE,-0.0818,ATM,19.65,0.0265,74280.35,74254.51,-0.034787127416619684,0.031997160117383946,0.05672278868680154,0.027228608406693017,1.6374687164819515,34.0,-0.01439142384224405,-0.034787127416619684,-0.032861988399359304,-0.025174894840979664,-1.9814502529510991,-3.021360314783586,-3.0494659921304166,-0.9134345137717819,-1.7658646404952956,-2.856338820880815,-2.7930209652455513,-0.5768960180104155,,False,False,False,False,False,False,False,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,,107.58,,,0.7422,355.8,354.9,355.85,355.35,0.9000000000000341,0.2532714225411662,0.51464,0.00046,-85.3508,23.41759,14.615101490849042,VALID,14.609240790701353,14.72997904514168,14.680843180743663,14.903829696169336,0.7860195453624914,IV_NEUTRAL,14:26,345.05,345.35,345.35,0.30000000000001137,SIGNAL_FLIP,3,0.45000000000001705,0.15000000000000568,-10.149999999999977,-10.75,0.6000000000000227,-0.6828064,9.1,-100.95,-10.75,-215.0,-3.021,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-15-1439-fd2ebe,SENSEX,2026-09-15,14:39,BUY_CE,CE,74300.0,SENSEX 74300 CE,STRONG,RANGE,0.0844,ATM,9.27,0.0125,74290.73,74293.36,0.0035401455874840065,0.0409370655907322,0.037690502666600616,0.028921794686220647,1.9822859552931444,100.0,-0.022479251448999208,0.002072936959978922,0.0035401455874840065,-0.2293825891870883,-1.9140732580556443,0.4957312035251871,0.2340952905535571,-18.218121729551097,-1.702508960573495,0.7168458781361755,0.44802867383510975,-18.065894678797928,False,,,False,False,True,True,False,UNDERLYING_WRONG_OPTION_LOSS,,,UNDERLYING_WRONG_OPTION_LOSS,,78.76,106.38,,0.74,0.0714,363.1,362.3,363.45,362.70000000000005,0.8000000000000114,0.2205679625034495,0.51938,0.00046,-86.27359,23.35201,14.745640058504947,VALID,14.806390614030265,14.73362724676143,14.725595031396715,15.414339289585117,-0.13593867087966954,IV_NEUTRAL,14:44,363.95,364.7,364.05,0.75,SIGNAL_FLIP,5,0.4000000000000057,0.375,1.6249999999999432,0.85,0.7749999999999432,-1.1503145333333333,1.8,-108.25,0.85,17.0,0.234,,,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-15-1451-e1fd6d,SENSEX,2026-09-15,14:51,BUY_CE,CE,74200.0,SENSEX 74200 CE,MODERATE,REVERSING,-0.1255,ATM,2.67,0.0036,74197.33,74185.43,-0.01603831296895553,0.08804557704184138,0.10986846277250573,-0.06654837640009985,-9.135094715852437,30.5,0.009447779320353927,-0.01603831296895553,-0.021510207981886142,-0.058425282958302974,-0.9724695247226437,-0.13696753869332967,-2.205177372962611,-4.917134639090532,-0.7200658345905911,0.12343985735838393,-2.0161843368536614,-4.676999039912223,,,False,False,False,False,False,False,,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,80.05,106.38,,0.752,0.2721,365.05,364.05,365.1,364.55,1.0,0.274310794129749,0.52269,0.00046,-86.14245,23.26982,14.70750095418081,VALID,14.449541749518099,14.93935053893949,14.68222968462265,14.916958735025327,1.5764036696715138,IV_TAILWIND,14:54,364.55,365.45,365.2,0.8999999999999773,SIGNAL_FLIP,3,0.5,0.44999999999998863,0.44999999999998863,-0.5,0.9499999999999886,-0.6891396,6.8,-65.65,-0.5,-10.0,-0.137,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-15-1501-61fd06,SENSEX,2026-09-15,15:01,BUY_PE,PE,74100.0,SENSEX 74100 PE,MODERATE,RANGE,-0.0584,ATM,-53.98,0.0728,74153.98,74167.61,0.01838067221746514,-0.006998460203913188,-0.045223233608131866,-0.03692301719420849,1.6998478735365974,99.3,0.0455403742321101,0.01838067221746514,-0.015670096197122993,0.015238561706334457,-3.793193037152499,-3.0267601974538785,-1.558846453624318,-4.910366328916596,-3.577003121748179,-2.7900624349635708,-1.3202393340270524,-4.676118626430792,False,,,,False,False,False,False,UNDERLYING_WRONG_OPTION_LOSS,,,,,,88.85,,,-2.7125,384.9,383.9,384.1,384.4,1.0,0.2601456815816858,-0.46057,0.00037,-85.85971,23.14411,18.58355206823015,VALID,18.601699322204514,18.473199861019744,18.186195054329822,17.972479413144434,-0.5938165470478722,IV_NEUTRAL,15:04,373.25,374.1,374.9,0.8500000000000227,POSITION_SIGNAL,3,0.5,0.42500000000001137,-10.724999999999966,-11.65,0.9250000000000345,-0.68687768,-3.35,-36.5,-11.65,-233.0,-3.027,UNDERLYING_DID_NOT_CONTINUE,The underlying did not move down at any measured horizon (move to exit +0.02%).,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-15-1510-bb10fe,SENSEX,2026-09-15,15:10,BUY_PE,PE,74100.0,SENSEX 74100 PE,MODERATE,RANGE,-0.0031,ATM,-56.84,0.0766,74156.84,74182.48,0.034575367558811056,0.018207973905680536,-0.02335044980624922,-0.021342092714205577,-0.22745517795021833,42.0,0.011381283236991124,0.02142755813219579,0.020200429252393275,0.020200429252393275,-1.8635205791661051,-3.418688832283148,0.4424185547660636,-2.8019841801850083,-1.7232130883733436,-3.3458495373474646,0.616870054981884,-2.58817218720666,,False,False,False,False,False,True,False,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_PROFITABLE,UNDERLYING_WRONG_OPTION_LOSS,,,91.19,,,2.459,372.95,372.75,371.95,372.85,0.19999999999998863,0.05364087434624879,-0.4585,0.00038,-83.7536,23.10083,18.1477971297502,VALID,17.972479413144434,17.959670337271163,18.5779505721633,18.09820635913502,0.7342843643631654,IV_NEUTRAL,15:12,362.1,362.85,362.1,0.75,SIGNAL_FLIP,2,0.09999999999999432,0.375,-10.375,-10.85,0.47499999999999964,-0.4466858666666667,8.6,-24.55,-10.85,-217.0,-2.909,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-16-0920-101101,NIFTY,2026-09-16,09:20,BUY_PE,PE,23300.0,NIFTY 23300 PE,STRONG,UNKNOWN,,ITM,63.35,0.2726,23236.65,23252.4,0.067780854813409,-0.031190979138612712,-0.14739406857046777,0.10403877221325343,-11.048859934853414,33.2,0.013556170962672403,0.067780854813409,-0.030340001678395595,-0.18892568421007955,0.5266237565828003,-1.375073142188411,4.0667056758338145,17.027501462843762,0.7909770030760183,-1.1864655046140358,4.33572579463892,17.298960011718165,,False,True,True,True,False,True,True,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,,91.56,70.42,,1.3,2.1991,170.9,170.45,170.5,170.675,0.45000000000001705,0.26365900102535056,-0.51725,0.00099,-8.95627,12.35286,12.925836640781215,VALID,13.12356807804246,13.389782852524556,13.222689213324804,13.463014486718567,3.5892934796930946,IV_TAILWIND,09:23,168.55,168.75,168.9,0.19999999999998863,SIGNAL_FLIP,3,0.22500000000000853,0.09999999999999432,-2.0250000000000057,-2.35,0.3249999999999944,-0.07165016,63.2,-22.95,-2.35,-152.75,-1.375,MOMENTUM_REVERSAL,"The underlying moved the right way first, then reversed (+0.07% by the exit).",12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-16-0924-0442a0,NIFTY,2026-09-16,09:24,BUY_PE,PE,23250.0,NIFTY 23250 PE,STRONG,UNKNOWN,,ATM,16.35,0.0704,23233.65,23125.65,-0.4648430186389138,-0.0806368374877432,-0.0264632225750558,-0.04409759119596969,4.696507290606994,56.7,-0.017431613198971796,-0.04540827635779531,-0.16291026162485095,-0.12245170259516144,-0.16175994823681655,3.558718861209964,12.779035910708508,9.479132966677435,0.016194331983809353,3.8056680161943324,13.052631578947372,9.74898785425102,,True,True,True,False,True,True,True,,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,80.12,79.61,71.15,1.126,1.119,1.4619,154.55,154.2,154.5,154.375,0.35000000000002274,0.2267206477732941,-0.47274,0.00095,-9.76132,12.33062,13.487558988323265,VALID,13.357349275583537,13.526575301517862,13.611467050534335,13.571136556429847,-5.559569106863449,IV_HEADWIND,09:48,202.7,202.9,202.2,0.20000000000001705,SIGNAL_FLIP,24,0.17500000000001137,0.10000000000000853,48.42500000000001,48.15,0.2750000000000128,-0.62472448,51.95,-24.45,48.15,3129.75,31.155,,,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-16-0950-ad0dd9,NIFTY,2026-09-16,09:50,BUY_CE,CE,23200.0,NIFTY 23200 CE,MODERATE,RANGE,0.0516,NEAR_ATM,33.75,0.1457,23166.25,23209.0,0.1845356930880052,0.10976260595441159,0.18141089676228353,0.21131269087353483,12.133484529402251,100.0,-0.01640317271893065,0.04769869961689644,0.24151513516430467,0.20914045216640903,-0.6349206349206317,3.9538239538239504,17.056277056277064,15.757575757575765,-0.4189540595203829,4.175093903496079,17.33603004911875,16.035827795434844,,True,True,True,False,True,True,True,,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,71.78,76.67,68.33,1.05,1.122,0.8333,173.25,172.85,173.25,173.05,0.4000000000000057,0.23114706732158663,0.51042,0.00094,-16.29452,12.30228,13.78576935693674,VALID,13.842082332062155,13.923472466188144,13.825604599896996,13.790812603826765,1.0419927013916905,IV_TAILWIND,09:58,197.7,198.2,197.7,0.5,SIGNAL_FLIP,8,0.20000000000000284,0.25,24.899999999999977,24.45,0.449999999999978,-0.34761642666666664,54.9,-1.15,24.45,1589.25,14.113,,,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-16-1001-27e273,NIFTY,2026-09-16,10:01,BUY_CE,CE,23250.0,NIFTY 23250 CE,MODERATE,TRENDING_UP,0.2346,NEAR_ATM,33.2,0.143,23216.8,23198.75,-0.07774542572619514,0.009045992409975338,0.03360765220388329,-0.03638281611608369,-0.6981051431827864,95.8,-0.07774542572619514,-0.10854209021054033,-0.19748630302194337,-0.1703507804693122,-5.273717397535104,-7.738607050730869,-12.467755803955288,-13.098308971051875,-5.035868005738884,-7.532281205164992,-12.309899569583925,-12.91248206599713,False,False,False,False,False,False,False,False,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,62.33,75.8,68.02,0.916,1.114,1.1233,174.45,174.05,174.25,174.25,0.39999999999997726,0.22955523672882483,0.51052,0.00093,-16.38919,12.32153,13.839570223838313,VALID,13.871698957215738,13.751112421959085,13.927323822435339,13.635935659044474,0.23215123633018447,IV_NEUTRAL,10:02,165.25,165.7,165.3,0.44999999999998863,SIGNAL_FLIP,1,0.19999999999998863,0.22499999999999432,-8.775000000000006,-9.2,0.4249999999999936,-0.04370450666666666,17.75,-30.5,-9.2,-598.0,-5.274,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-16-1004-329396,NIFTY,2026-09-16,10:04,BUY_PE,PE,23250.0,NIFTY 23250 PE,MODERATE,RANGE,-0.0321,ITM,58.4,0.2518,23191.6,23187.35,-0.01832560064851067,-0.06528273024013037,-0.10854209021054033,-0.10897234342226098,6.79275019700552,100.0,-0.06489418582589934,-0.06554097173113149,-0.06489418582589934,-0.05260525362630043,5.275567344532854,4.214559386973183,6.454465075154723,4.892425582080744,5.519480519480516,4.501180637544274,6.759149940968117,5.150531286894919,True,True,True,True,True,True,True,True,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,104.16,97.91,70.3,1.482,1.393,2.1968,169.65,169.15,169.6,169.4,0.5,0.29515938606847697,-0.51352,0.00099,-9.12586,12.30376,13.062497461918918,VALID,13.183078425384817,13.00943852726753,13.3577644315868,13.225758506653266,1.0741653137412828,IV_TAILWIND,10:08,173.05,173.35,173.75,0.29999999999998295,SIGNAL_FLIP,4,0.25,0.14999999999999147,3.799999999999983,3.4,0.39999999999998304,-0.09734250666666666,10.95,-39.55,3.4,221.0,2.004,,,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-16-1017-8a00bb,NIFTY,2026-09-16,10:17,BUY_CE,CE,23250.0,NIFTY 23250 CE,MODERATE,TRENDING_UP,0.102,NEAR_ATM,49.95,0.2153,23200.05,23201.25,0.005172402645687089,0.06038113434586745,0.08908772444497189,0.0360042601447869,1.8397056470964648,100.0,0.03060338232030613,0.009051704629956326,0.0334051004200422,0.10668080456723153,1.255098839033574,-0.6903043614684621,0.9413241292751805,4.14182616881079,1.52371976123155,-0.4555450832547697,1.1938422871505086,4.3512409676405985,True,,True,True,True,False,True,True,UNDERLYING_CORRECT_OPTION_PROFITABLE,,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,,40.79,72.08,,0.566,-1.2141,159.35,158.95,159.35,159.14999999999998,0.4000000000000057,0.2513352183474745,0.49448,0.00097,-15.80044,12.30524,13.3216758214531,VALID,13.165254968705586,13.160693552573195,13.152509524518816,12.84913093515628,-2.866692779784551,IV_HEADWIND,10:21,155.2,155.35,155.35,0.15000000000000568,SIGNAL_FLIP,4,0.20000000000000284,0.07500000000000284,-3.875,-4.15,0.27500000000000036,-0.16853802666666667,32.85,-15.4,-4.15,-269.75,-2.604,IV_HEADWIND,The underlying moved as expected but IV fell -2.87% over the hold.,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-16-1023-d34efc,NIFTY,2026-09-16,10:23,BUY_CE,CE,23250.0,NIFTY 23250 CE,MODERATE,TRENDING_UP,0.119,NEAR_ATM,37.25,0.1605,23212.75,23231.25,0.07969757999375343,0.02132903592757921,0.04568542139413177,0.024130494265769575,0.32492650471919177,100.0,0.02326307740358835,0.1003758710191566,0.07258941745376375,0.09606789372219694,0.3388786198397923,5.884165126309293,3.3271719038816863,4.867529266789881,0.5397902529302724,6.138186304750146,3.5780382479950363,5.104873534855013,True,True,True,True,True,True,True,True,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,49.29,53.14,72.73,0.678,0.731,-1.7012,162.3,161.9,161.65,162.10000000000002,0.4000000000000057,0.24676125848242172,0.50787,0.001,-15.5445,12.30736,12.95198529737958,VALID,12.911002060419346,12.846814089466244,12.807943295941307,12.762097555430191,-2.1178325160575215,IV_HEADWIND,10:37,167.25,167.65,167.3,0.4000000000000057,POSITION_SIGNAL,14,0.20000000000000284,0.20000000000000284,5.349999999999966,4.95,0.3999999999999657,-0.5803280000000001,29.9,-18.35,4.95,321.75,3.05,,,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-16-1038-f27291,NIFTY,2026-09-16,10:38,BUY_PE,PE,23250.0,NIFTY 23250 PE,MODERATE,RANGE,0.0312,ATM,13.15,0.0566,23236.85,23246.25,0.040452987388572274,0.024105461393590724,-0.03914660403210961,0.007746916834692728,-0.28368794326240415,42.6,0.00021517546484532278,0.04561719854456255,0.024960353920617087,0.06648921863333768,-0.15787811809283234,-2.083991158825376,-2.1787180296810793,-4.767919166403526,0.04741583688951391,-1.912438754544021,-1.9756598703967125,-4.551920341394018,,False,False,False,False,False,False,False,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,68.46,69.13,,0.99,-0.2501,158.35,158.0,158.0,158.175,0.3499999999999943,0.22127390548442818,-0.4706,0.00092,-10.25132,12.27874,13.93837001407423,VALID,13.941066714020398,14.12227040642928,13.956256529958031,13.986052185317371,1.0045301115727958,IV_TAILWIND,10:40,154.7,154.95,154.95,0.25,SIGNAL_FLIP,2,0.17499999999999716,0.125,-3.3500000000000227,-3.65,0.2999999999999772,-0.05467370666666666,16.4,-28.25,-3.65,-237.25,-2.305,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-16-1045-4aa746,NIFTY,2026-09-16,10:45,BUY_CE,CE,23300.0,NIFTY 23300 CE,STRONG,RANGE,0.0314,NEAR_ATM,46.75,0.201,23253.25,23245.0,-0.03547891154999839,0.04388408578048375,0.04840375182858618,0.030112383717803948,4.99746749957794,100.0,0.001075118531818133,-0.004085450420912034,0.026662939589092827,-0.03547891154999839,-0.8673305493093442,-2.2486347574686794,-1.0600706713780954,-5.428846771602966,-0.6271104679209021,-2.009969448464383,-0.8683068017366281,-5.209840810419696,,,True,False,False,False,False,False,,,UNDERLYING_CORRECT_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,,74.45,,,-2.8534,155.65,155.3,155.3,155.47500000000002,0.3499999999999943,0.22511657822800726,0.49779,0.00101,-15.4115,12.31618,12.832547320307627,VALID,12.75015958980729,12.627835322453485,12.487197161754118,12.53775289042942,-2.297240154428983,IV_HEADWIND,10:55,147.2,147.55,147.25,0.35000000000002274,SIGNAL_FLIP,10,0.17499999999999716,0.17500000000001137,-8.100000000000023,-8.45,0.34999999999997655,-0.41097333333333336,10.75,-36.9,-8.45,-549.25,-5.429,MOMENTUM_REVERSAL,"The underlying moved the right way first, then reversed (-0.04% by the exit).",12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-16-1101-4d9a20,NIFTY,2026-09-16,11:01,BUY_CE,CE,23300.0,NIFTY 23300 CE,STRONG,RANGE,0.0209,NEAR_ATM,38.7,0.1664,23261.3,23264.5,0.013756754781550163,0.029671804045676587,0.04774152480408145,0.07765695416948694,4.109819774296759,62.4,0.025364016628483595,0.062120345810426456,0.013756754781550163,0.007308275977699989,1.3251454427925091,2.844214608920495,-0.38784744667097243,-1.1312217194570138,1.4884322925093103,3.0254004206439165,-0.22650056625139356,-0.8898236531305614,True,True,,,True,True,False,False,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,,,,,75.99,,,-1.2719,154.7,154.35,154.4,154.52499999999998,0.3499999999999943,0.226500566251412,0.50482,0.00104,-15.13735,12.30857,12.484194095824003,VALID,12.41383243456498,12.253507411262822,12.34664304786473,12.316915227546096,-1.101801581291381,IV_HEADWIND,11:06,154.1,154.25,154.25,0.15000000000000568,POSITION_SIGNAL,5,0.17499999999999716,0.07500000000000284,-0.3499999999999659,-0.6,0.2500000000000341,-0.20183133333333333,11.7,-35.95,-0.6,-39.0,-0.388,IV_HEADWIND,The underlying moved as expected but IV fell -1.10% over the hold.,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-16-1107-084bc6,NIFTY,2026-09-16,11:07,BUY_PE,PE,23300.0,NIFTY 23300 PE,STRONG,RANGE,0.0383,ITM,41.4,0.178,23258.6,23259.8,0.005159381906050784,-0.025360527842856948,-0.07368183624588447,-0.036961903452079246,3.0705023103293945,70.9,-0.013113429011201331,0.005159381906050784,0.01719793968682552,0.015908094210316734,0.6645478185495389,-1.0401618029471316,-2.0514302224790586,-2.427044206876635,0.8966015907447644,-0.8098336948662361,-1.8365871294287845,-2.255965292841652,,,,,True,False,False,False,,,,,,,66.91,,,-0.6859,173.05,172.7,173.2,172.875,0.35000000000002274,0.20245842371657136,-0.49731,0.00092,-10.23211,12.30385,14.031153279277461,VALID,14.058445073526238,13.985687154811858,13.93291053522708,13.872747739761223,-0.3240369737301072,IV_NEUTRAL,11:10,171.25,171.7,171.7,0.44999999999998863,SIGNAL_FLIP,3,0.17500000000001137,0.22499999999999432,-1.4000000000000057,-1.8,0.39999999999999436,-0.08185688,27.05,-25.1,-1.8,-117.0,-1.04,LATE_ENTRY,88% of the move around this signal happened in the 5 minutes BEFORE it (-0.04% before vs +0.01% after).,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-16-1116-deb1e2,NIFTY,2026-09-16,11:16,BUY_CE,CE,23300.0,NIFTY 23300 CE,STRONG,RANGE,0.009,NEAR_ATM,33.4,0.1436,23266.6,23251.6,-0.06447009876819132,0.04149297306825623,0.02321462349318959,0.015475218157583048,0.2122102513875583,89.3,-0.01848142831354505,-0.06447009876819132,-0.11217797185664663,-0.1383958120223715,-0.9437032216075607,-5.27172144484217,-9.567198177676548,-10.868857793686962,-0.7167291089754179,-5.033393060759096,-9.382635608405298,-10.66949014497477,,False,False,False,False,False,False,False,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,83.64,77.09,77.49,1.079,0.995,-0.6895,153.65,153.3,153.6,153.47500000000002,0.3499999999999943,0.22805017103762457,0.51118,0.00106,-14.89634,12.29787,12.180044206565876,VALID,12.283683178792066,12.183972410406094,12.044210320890608,12.163863083631401,0.03225114600241087,IV_NEUTRAL,11:19,145.55,145.95,145.55,0.39999999999997726,SIGNAL_FLIP,3,0.17499999999999716,0.19999999999998863,-7.725000000000023,-8.1,0.3749999999999769,-0.11917072000000001,12.75,-34.9,-8.1,-526.5,-5.272,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-16-1123-837c79,NIFTY,2026-09-16,11:23,BUY_CE,CE,23300.0,NIFTY 23300 CE,STRONG,RANGE,-0.0213,NEAR_ATM,43.75,0.1881,23256.25,23234.4,-0.09395323837677418,0.07702784405950275,0.06109615976215837,-0.02042044624048837,-2.1599340478153377,64.4,-0.021499596882558453,-0.09395323837677418,-0.10620800859984189,-0.0758935769954376,-2.7272727272727346,-7.777777777777785,-7.744107744107744,-7.912457912457913,-2.494101786316156,-7.583417593528817,-7.583417593528817,-7.735085945399389,False,False,False,False,False,False,False,False,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,71.4,101.92,78.41,0.911,1.3,0.7442,148.5,148.2,148.55,148.35,0.30000000000001137,0.20222446916077613,0.50016,0.00106,-14.84986,12.29257,12.200863161650902,VALID,12.082640720585488,12.163863083631401,12.270223248824209,11.973736631336031,-0.30325787224462664,IV_NEUTRAL,11:26,136.95,137.25,137.2,0.30000000000001137,SIGNAL_FLIP,3,0.15000000000000568,0.15000000000000568,-11.25,-11.55,0.3000000000000007,-0.11879888,17.9,-29.75,-11.55,-750.75,-7.778,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
NIF-2026-09-16-1133-57888a,NIFTY,2026-09-16,11:33,BUY_CE,CE,23250.0,NIFTY 23250 CE,STRONG,RANGE,-0.0759,ATM,11.4,0.0491,23238.6,23233.55,-0.021731085349372476,0.037236412476125934,0.04994187798681941,0.0303466621899928,-0.5792682926829199,21.2,-0.021731085349372476,-0.05852331896068844,0.019364333479641633,-0.01355503343573975,-1.7151607963246625,-4.379785604900463,3.215926493108729,-0.3675344563552798,-1.487273842379645,-4.155167126648288,3.4038638454461716,-0.12266176019625184,False,False,,,False,False,True,False,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,,,,76.2,,,1.9282,163.25,162.85,162.85,163.05,0.4000000000000057,0.24532352039252112,0.53468,0.00107,-14.86523,12.23014,12.042552711952622,VALID,12.109805792094447,12.116266919820513,12.223872342508406,12.190424058005139,0.5584619951472074,IV_NEUTRAL,11:34,160.45,160.8,160.95,0.35000000000002274,SIGNAL_FLIP,1,0.20000000000000284,0.17500000000001137,-2.4250000000000114,-2.8,0.37499999999998845,-0.03964061333333333,28.95,-19.3,-2.8,-182.0,-1.715,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
